customer_id,recency,frequency,monetary,segment
CS1779,2015-03-02,16,1086,Gold
CS1780,2015-03-07,19,1265,Gold
CS1781,2014-09-08,29,2131,VIP
CS1782,2014-12-30,17,1174,Gold
CS1783,2014-12-08,17,1210,Gold
CS1784,2014-11-17,15,993,Silver
CS1785,2015-02-26,29,2103,VIP
CS1786,2015-02-09,31,2218,VIP
CS1787,2015-03-05,22,1443,VIP
CS1788,2014-10-13,24,1548,VIP
CS1789,2015-03-01,16,1192,Gold
CS1790,2014-09-17,18,1241,Gold
CS1791,2015-03-16,21,1607,VIP
CS1792,2015-01-03,17,1179,Gold
CS1793,2015-02-28,17,1035,Gold
CS1794,2015-03-16,24,1764,VIP
CS1795,2014-11-06,17,1331,Gold
CS1796,2015-01-31,20,1462,VIP
CS1797,2015-01-25,23,1393,Gold
CS1798,2014-12-07,27,1826,VIP
CS1799,2015-02-03,14,966,Silver
CS1800,2015-03-14,16,1053,Gold
CS1801,2014-11-24,15,994,Silver
CS1802,2015-03-06,27,1913,VIP
CS1803,2014-11-09,21,1562,VIP
CS1804,2015-02-05,19,1247,Gold
CS1805,2015-02-20,31,2076,VIP
CS1806,2015-01-30,15,1025,Gold
CS1807,2015-01-24,26,1732,VIP
CS1808,2014-12-16,14,851,Silver
CS1809,2015-02-16,21,1500,VIP
CS1810,2015-02-02,16,1165,Gold
CS1811,2015-02-28,18,1425,VIP
CS1812,2015-03-11,27,1783,VIP
CS1813,2014-11-21,25,1757,VIP
CS1814,2014-10-30,21,1462,VIP
CS1815,2015-02-05,14,959,Silver
CS1816,2015-02-09,22,1723,VIP
CS1817,2015-02-26,18,1315,Gold
CS1818,2015-02-25,22,1674,VIP
CS1819,2015-02-07,26,1867,VIP
CS1820,2015-01-31,25,1898,VIP
CS1821,2014-08-01,20,1418,VIP
CS1822,2015-02-16,13,921,Silver
CS1823,2015-02-04,16,1198,Gold
CS1824,2015-03-08,17,1271,Gold
CS1825,2015-03-03,23,1734,VIP
CS1826,2015-01-03,15,1072,Gold
CS1827,2015-03-04,24,1680,VIP
CS1828,2015-01-26,16,1154,Gold
CS1829,2015-02-26,19,1454,VIP
CS1830,2014-12-08,17,1175,Gold
CS1831,2015-03-02,26,1759,VIP
CS1832,2014-12-03,25,1796,VIP
CS1833,2015-01-08,18,1139,Gold
CS1834,2014-01-05,13,787,Silver
CS1835,2015-02-03,19,1389,Gold
CS1836,2014-06-26,26,1905,VIP
CS1837,2015-02-02,19,1469,VIP
CS1838,2015-03-06,21,1409,VIP
CS1839,2014-10-03,16,1123,Gold
CS1840,2015-02-04,19,1183,Gold
CS1841,2015-03-03,17,1110,Gold
CS1842,2015-03-13,21,1568,VIP
CS1843,2015-03-14,20,1432,VIP
CS1844,2015-02-26,22,1452,VIP
CS1845,2014-07-20,13,938,Silver
CS1846,2014-12-20,26,1812,VIP
CS1847,2015-01-25,22,1576,VIP
CS1848,2014-12-26,17,1279,Gold
CS1849,2015-03-07,11,716,Silver
CS1850,2015-03-09,24,1908,VIP
CS1851,2015-02-14,21,1444,VIP
CS1852,2014-12-04,14,1020,Gold
CS1853,2015-01-11,17,1212,Gold
CS1854,2014-11-27,22,1686,VIP
CS1855,2014-11-29,19,1256,Gold
CS1856,2015-02-28,17,1063,Gold
CS1857,2015-03-09,25,1717,VIP
CS1858,2015-01-08,21,1389,Gold
CS1859,2015-02-10,19,1198,Gold
CS1860,2015-03-09,16,1062,Gold
CS1861,2015-03-08,20,1376,Gold
CS1862,2014-12-29,24,1634,VIP
CS1863,2015-02-09,23,1635,VIP
CS1864,2015-02-25,27,1992,VIP
CS1865,2014-12-10,31,2245,VIP
CS1866,2014-11-23,25,1890,VIP
CS1867,2015-01-09,20,1271,Gold
CS1868,2015-01-09,16,1048,Gold
CS1869,2015-02-05,14,868,Silver
CS1870,2015-02-01,24,1472,VIP
CS1871,2014-10-26,20,1449,VIP
CS1872,2015-02-23,20,1416,VIP
CS1873,2015-01-20,16,1128,Gold
CS1874,2015-03-02,16,1054,Gold
CS1875,2015-02-20,19,1481,VIP
CS1876,2015-02-18,21,1491,VIP
CS1877,2014-12-14,25,1681,VIP
CS1878,2014-11-12,23,1775,VIP
CS1879,2015-01-23,18,1160,Gold
CS1880,2014-11-07,18,1278,Gold
CS1881,2014-10-09,13,902,Silver
CS1882,2015-01-19,9,673,Silver
CS1883,2015-01-25,15,1117,Gold
CS1884,2015-02-08,13,802,Silver
CS1885,2015-03-14,24,1781,VIP
CS1886,2014-11-30,18,1157,Gold
CS1887,2015-01-12,19,1506,VIP
CS1888,2015-02-05,23,1739,VIP
CS1889,2015-02-27,11,717,Silver
CS1890,2015-03-03,23,1591,VIP
CS1891,2014-05-11,14,927,Silver
CS1892,2015-01-30,18,1334,Gold
CS1893,2014-12-24,19,1262,Gold
CS1894,2015-03-03,21,1456,VIP
CS1895,2014-11-06,19,1357,Gold
CS1896,2014-09-26,12,874,Silver
CS1897,2015-01-02,21,1491,VIP
CS1898,2014-12-28,19,1470,VIP
CS1899,2015-02-20,11,729,Silver
CS1900,2014-11-19,24,1737,VIP
CS1901,2014-10-01,22,1620,VIP
CS1902,2015-02-13,15,1109,Gold
CS1903,2015-03-10,25,1826,VIP
CS1904,2014-11-14,18,1275,Gold
CS1905,2015-03-02,24,1551,VIP
CS1906,2015-02-12,28,2012,VIP
CS1907,2015-01-14,20,1423,VIP
CS1908,2014-12-01,27,1833,VIP
CS1909,2015-03-03,17,1255,Gold
CS1910,2015-01-01,16,1142,Gold
CS1911,2015-03-05,24,1667,VIP
CS1912,2015-03-14,23,1510,VIP
CS1913,2015-02-13,16,959,Silver
CS1914,2015-02-19,18,1254,Gold
CS1915,2014-09-15,6,497,Bronze
CS1916,2015-03-08,23,1700,VIP
CS1917,2014-11-23,17,1028,Gold
CS1918,2014-10-17,13,871,Silver
CS1919,2014-03-18,20,1256,Gold
CS1920,2015-01-26,28,1939,VIP
CS1921,2015-01-24,26,2011,VIP
CS1922,2015-01-24,20,1418,VIP
CS1923,2014-12-29,30,2130,VIP
CS1924,2015-02-14,25,1774,VIP
CS1925,2015-03-12,28,2000,VIP
CS1926,2014-11-19,22,1511,VIP
CS1927,2014-11-25,19,1220,Gold
CS1928,2015-03-09,14,798,Silver
CS1929,2015-01-31,16,1095,Gold
CS1930,2014-12-10,22,1559,VIP
CS1931,2014-11-08,19,1236,Gold
CS1932,2014-10-24,21,1538,VIP
CS1933,2015-01-30,23,1568,VIP
CS1934,2015-01-31,18,1262,Gold
CS1935,2015-01-31,21,1517,VIP
CS1936,2014-12-24,15,1080,Gold
CS1937,2014-11-29,18,1231,Gold
CS1938,2015-02-21,22,1636,VIP
CS1939,2014-09-20,19,1297,Gold
CS1940,2014-07-07,25,1800,VIP
CS1941,2015-03-02,15,1044,Gold
CS1942,2014-12-17,18,1308,Gold
CS1943,2015-03-10,20,1459,VIP
CS1944,2015-02-27,20,1399,Gold
CS1945,2015-01-25,21,1527,VIP
CS1946,2015-03-06,22,1581,VIP
CS1947,2014-12-18,20,1400,Gold
CS1948,2015-01-21,17,1230,Gold
CS1949,2015-01-21,26,1989,VIP
CS1950,2015-03-15,23,1853,VIP
CS1951,2014-11-22,20,1331,Gold
CS1952,2014-12-10,18,1397,Gold
CS1953,2015-03-07,20,1534,VIP
CS1954,2015-03-11,21,1549,VIP
CS1955,2015-02-12,20,1361,Gold
CS1956,2014-08-27,16,1131,Gold
CS1957,2015-01-07,23,1698,VIP
CS1958,2014-11-29,16,987,Silver
CS1959,2014-11-15,22,1537,VIP
CS1960,2015-03-06,19,1424,VIP
CS1961,2015-02-19,15,1102,Gold
CS1962,2014-07-13,14,1062,Gold
CS1963,2015-03-09,19,1352,Gold
CS1964,2015-03-01,24,1499,VIP
CS1965,2014-11-04,17,1182,Gold
CS1966,2015-02-23,16,1159,Gold
CS1967,2015-02-05,18,1279,Gold
CS1968,2015-03-04,22,1429,VIP
CS1969,2015-02-04,29,1851,VIP
CS1970,2015-03-12,15,1133,Gold
CS1971,2015-02-05,16,1130,Gold
CS1972,2015-02-18,22,1630,VIP
CS1973,2014-11-08,10,664,Silver
CS1974,2014-09-19,21,1447,VIP
CS1975,2014-12-21,27,1974,VIP
CS1976,2015-03-15,14,1036,Gold
CS1977,2015-02-26,18,1299,Gold
CS1978,2014-12-31,31,2220,VIP
CS1979,2014-11-12,17,1145,Gold
CS1980,2015-02-27,22,1583,VIP
CS1981,2015-03-09,17,1298,Gold
CS1982,2015-02-20,32,2354,VIP
CS1983,2014-07-23,15,1070,Gold
CS1984,2014-05-13,15,1043,Gold
CS1985,2015-01-20,20,1411,VIP
CS1986,2015-02-15,17,1148,Gold
CS1987,2015-02-10,24,1720,VIP
CS1988,2015-03-10,23,1569,VIP
CS1989,2015-03-07,19,1286,Gold
CS1990,2015-01-22,18,1276,Gold
CS1991,2015-03-15,22,1677,VIP
CS1992,2015-02-13,18,1408,VIP
CS1993,2014-09-22,19,1164,Gold
CS1994,2014-11-09,16,1115,Gold
CS1995,2014-09-30,23,1490,VIP
CS1996,2015-01-17,28,2038,VIP
CS1997,2014-11-01,17,1153,Gold
CS1998,2015-02-23,25,1779,VIP
CS1999,2015-03-09,14,1002,Gold
CS2000,2015-01-07,21,1395,Gold
CS2001,2014-11-11,21,1280,Gold
CS2002,2015-01-23,19,1419,VIP
CS2003,2015-01-04,24,1687,VIP
CS2004,2015-02-01,20,1444,VIP
CS2005,2015-02-15,24,1662,VIP
CS2006,2015-01-06,15,1114,Gold
CS2007,2015-01-22,18,1331,Gold
CS2008,2015-03-05,21,1442,VIP
CS2009,2015-03-11,12,943,Silver
CS2010,2014-11-27,17,1076,Gold
CS2011,2013-10-17,14,1078,Gold
CS2012,2014-11-27,11,862,Silver
CS2013,2015-01-20,18,1177,Gold
CS2014,2015-03-03,11,871,Silver
CS2015,2014-12-15,21,1542,VIP
CS2016,2014-12-11,21,1595,VIP
CS2017,2014-09-28,20,1286,Gold
CS2018,2015-02-11,19,1404,VIP
CS2019,2015-03-03,19,1390,Gold
CS2020,2014-11-06,18,1331,Gold
CS2021,2014-07-05,16,1211,Gold
CS2022,2015-02-15,26,1981,VIP
CS2023,2015-01-21,17,1212,Gold
CS2024,2014-09-25,17,1176,Gold
CS2025,2014-12-25,17,1252,Gold
CS2026,2015-03-14,28,1907,VIP
CS2027,2015-03-13,25,1648,VIP
CS2028,2014-12-24,14,891,Silver
CS2029,2014-10-30,17,1046,Gold
CS2030,2015-02-20,25,1674,VIP
CS2031,2015-02-07,24,1737,VIP
CS2032,2014-10-24,19,1289,Gold
CS2033,2014-08-31,9,571,Silver
CS2034,2014-08-28,21,1447,VIP
CS2035,2015-02-26,19,1344,Gold
CS2036,2015-02-01,26,1827,VIP
CS2037,2014-07-19,24,1663,VIP
CS2038,2015-01-26,21,1523,VIP
CS2039,2015-02-06,18,1302,Gold
CS2040,2015-03-15,22,1347,Gold
CS2041,2014-08-12,20,1301,Gold
CS2042,2015-01-21,23,1643,VIP
CS2043,2015-01-06,21,1420,VIP
CS2044,2015-02-01,20,1219,Gold
CS2045,2015-01-09,20,1460,VIP
CS2046,2015-03-09,13,987,Silver
CS2047,2015-02-15,23,1611,VIP
CS2048,2015-02-24,22,1677,VIP
CS2049,2014-11-12,22,1447,VIP
CS2050,2015-03-04,17,1188,Gold
CS2051,2014-12-09,20,1585,VIP
CS2052,2015-02-27,22,1626,VIP
CS2053,2015-03-04,20,1494,VIP
CS2054,2015-01-30,15,1074,Gold
CS2055,2015-02-03,29,1983,VIP
CS2056,2015-01-22,23,1577,VIP
CS2057,2015-02-23,17,1238,Gold
CS2058,2015-03-05,26,1776,VIP
CS2059,2014-11-23,25,1806,VIP
CS2060,2014-11-21,18,1089,Gold
CS2061,2015-03-13,22,1615,VIP
CS2062,2014-10-28,13,795,Silver
CS2063,2014-11-17,16,1091,Gold
CS2064,2014-11-05,16,1111,Gold
CS2065,2015-03-07,17,1069,Gold
CS2066,2014-10-23,15,975,Silver
CS2067,2014-09-25,20,1341,Gold
CS2068,2015-01-23,15,1073,Gold
CS2069,2014-12-02,21,1397,Gold
CS2070,2015-02-17,19,1354,Gold
CS2071,2015-02-21,16,1147,Gold
CS2072,2015-03-09,24,1712,VIP
CS2073,2015-02-09,21,1511,VIP
CS2074,2015-03-15,17,1241,Gold
CS2075,2015-01-11,17,1135,Gold
CS2076,2015-01-06,15,1019,Gold
CS2077,2015-03-08,12,683,Silver
CS2078,2015-01-03,20,1498,VIP
CS2079,2014-12-02,23,1576,VIP
CS2080,2015-01-08,18,1250,Gold
CS2081,2015-02-27,25,1749,VIP
CS2082,2014-11-24,15,977,Silver
CS2083,2015-02-22,26,1632,VIP
CS2084,2015-02-24,18,1257,Gold
CS2085,2014-09-24,25,1668,VIP
CS2086,2015-03-06,28,2071,VIP
CS2087,2015-02-23,15,1063,Gold
CS2088,2014-02-10,9,612,Silver
CS2089,2015-02-09,22,1598,VIP
CS2090,2014-10-09,13,939,Silver
CS2091,2014-12-06,24,1783,VIP
CS2092,2015-01-28,19,1387,Gold
CS2093,2015-01-28,20,1298,Gold
CS2094,2015-01-15,21,1406,VIP
CS2095,2015-03-03,27,1931,VIP
CS2096,2015-03-01,16,1136,Gold
CS2097,2015-03-08,15,1031,Gold
CS2098,2015-01-05,24,1760,VIP
CS2099,2014-12-18,14,1034,Gold
CS2100,2014-11-10,18,1227,Gold
CS2101,2015-01-13,19,1194,Gold
CS2102,2014-07-12,19,1356,Gold
CS2103,2015-02-09,17,1269,Gold
CS2104,2015-02-05,25,1726,VIP
CS2105,2014-05-25,15,963,Silver
CS2106,2015-02-18,17,1271,Gold
CS2107,2015-03-16,14,1047,Gold
CS2108,2015-02-02,16,1106,Gold
CS2109,2015-02-09,26,1836,VIP
CS2110,2014-11-13,17,1098,Gold
CS2111,2015-02-26,21,1518,VIP
CS2112,2015-03-14,19,1344,Gold
CS2113,2015-03-10,27,1892,VIP
CS2114,2015-02-07,16,1050,Gold
CS2115,2015-02-05,24,1807,VIP
CS2116,2015-02-12,27,1744,VIP
CS2117,2015-02-19,30,2020,VIP
CS2118,2014-08-03,16,1079,Gold
CS2119,2015-01-09,24,1775,VIP
CS2120,2014-10-11,15,948,Silver
CS2121,2015-02-13,18,1205,Gold
CS2122,2015-02-23,23,1648,VIP
CS2123,2014-12-04,21,1547,VIP
CS2124,2014-04-30,15,1027,Gold
CS2125,2014-11-08,19,1368,Gold
CS2126,2015-02-13,15,1093,Gold
CS2127,2015-03-05,29,2072,VIP
CS2128,2015-02-05,27,1766,VIP
CS2129,2015-02-28,21,1395,Gold
CS2130,2015-01-26,26,1853,VIP
CS2131,2014-09-12,12,885,Silver
CS2132,2014-12-07,14,973,Silver
CS2133,2015-01-01,14,902,Silver
CS2134,2015-01-07,19,1238,Gold
CS2135,2015-02-28,27,2036,VIP
CS2136,2015-01-16,13,861,Silver
CS2137,2015-03-13,25,1686,VIP
CS2138,2015-01-26,23,1710,VIP
CS2139,2015-02-02,21,1608,VIP
CS2140,2015-01-02,27,1978,VIP
CS2141,2015-03-16,17,1080,Gold
CS2142,2015-02-12,23,1733,VIP
CS2143,2015-02-14,15,1187,Gold
CS2144,2014-08-07,10,597,Silver
CS2145,2015-03-06,20,1379,Gold
CS2146,2014-12-30,22,1433,VIP
CS2147,2015-02-24,14,853,Silver
CS2148,2015-01-01,22,1495,VIP
CS2149,2015-02-28,23,1586,VIP
CS2150,2014-08-28,18,1089,Gold
CS2151,2015-02-19,16,1153,Gold
CS2152,2015-01-28,13,928,Silver
CS2153,2015-03-04,21,1550,VIP
CS2154,2014-09-08,18,1279,Gold
CS2155,2015-01-03,16,1087,Gold
CS2156,2015-03-10,15,941,Silver
CS2157,2015-03-08,18,1449,VIP
CS2158,2014-09-09,18,1305,Gold
CS2159,2015-02-18,19,1223,Gold
CS2160,2015-01-09,11,614,Silver
CS2161,2015-02-17,18,1182,Gold
CS2162,2015-01-15,18,1263,Gold
CS2163,2014-09-04,14,924,Silver
CS2164,2014-06-24,17,1184,Gold
CS2165,2014-11-10,14,914,Silver
CS2166,2014-09-24,19,1351,Gold
CS2167,2015-01-19,24,1739,VIP
CS2168,2015-01-29,19,1370,Gold
CS2169,2015-01-27,8,626,Silver
CS2170,2015-01-07,19,1425,VIP
CS2171,2014-12-25,16,1071,Gold
CS2172,2015-02-15,20,1490,VIP
CS2173,2014-08-21,18,1143,Gold
CS2174,2015-02-02,23,1735,VIP
CS2175,2014-12-06,23,1611,VIP
CS2176,2014-12-28,21,1425,VIP
CS2177,2015-03-16,19,1321,Gold
CS2178,2015-03-11,26,1854,VIP
CS2179,2014-12-25,30,1991,VIP
CS2180,2015-02-21,23,1685,VIP
CS2181,2014-12-21,15,1159,Gold
CS2182,2015-01-03,26,1883,VIP
CS2183,2015-01-16,13,855,Silver
CS2184,2015-03-02,20,1259,Gold
CS2185,2014-10-09,15,988,Silver
CS2186,2015-03-12,20,1437,VIP
CS2187,2015-01-20,24,1856,VIP
CS2188,2015-03-15,19,1128,Gold
CS2189,2015-01-12,21,1514,VIP
CS2190,2014-11-17,23,1621,VIP
CS2191,2015-02-11,22,1466,VIP
CS2192,2014-10-15,14,1086,Gold
CS2193,2015-02-23,16,1138,Gold
CS2194,2015-02-09,24,1803,VIP
CS2195,2015-03-03,24,1758,VIP
CS2196,2015-01-11,14,1156,Gold
CS2197,2014-11-19,21,1496,VIP
CS2198,2014-12-25,24,1685,VIP
CS2199,2015-01-03,28,1720,VIP
CS2200,2015-02-09,19,1330,Gold
CS2201,2015-03-05,18,1248,Gold
CS2202,2015-01-31,26,1743,VIP
CS2203,2015-03-13,16,1016,Gold
CS2204,2015-02-12,18,1292,Gold
CS2205,2015-01-16,28,1843,VIP
CS2206,2015-02-28,18,1291,Gold
CS2207,2015-02-22,26,1818,VIP
CS2208,2015-02-02,28,1782,VIP
CS2209,2014-10-29,15,949,Silver
CS2210,2014-12-10,20,1415,VIP
CS2211,2014-10-07,11,834,Silver
CS2212,2014-11-21,17,1152,Gold
CS2213,2015-03-15,24,1540,VIP
CS2214,2015-01-07,21,1440,VIP
CS2215,2015-02-15,25,1865,VIP
CS2216,2014-08-28,22,1486,VIP
CS2217,2015-02-24,17,1290,Gold
CS2218,2015-02-23,17,1157,Gold
CS2219,2015-02-14,17,1038,Gold
CS2220,2015-02-13,27,1970,VIP
CS2221,2015-01-21,18,1183,Gold
CS2222,2015-01-19,14,949,Silver
CS2223,2015-03-13,27,1868,VIP
CS2224,2014-12-21,14,1073,Gold
CS2225,2014-12-19,20,1411,VIP
CS2226,2015-03-09,17,1270,Gold
CS2227,2015-02-17,21,1288,Gold
CS2228,2015-03-06,19,1315,Gold
CS2229,2015-02-23,23,1810,VIP
CS2230,2015-01-18,24,1600,VIP
CS2231,2015-01-19,18,1389,Gold
CS2232,2014-09-01,22,1243,Gold
CS2233,2015-03-01,23,1847,VIP
CS2234,2014-12-21,10,808,Silver
CS2235,2015-02-13,17,1228,Gold
CS2236,2015-02-08,25,1547,VIP
CS2237,2015-02-18,26,1882,VIP
CS2238,2015-03-16,15,1156,Gold
CS2239,2014-07-01,19,1197,Gold
CS2240,2014-11-22,13,973,Silver
CS2241,2015-03-14,21,1540,VIP
CS2242,2014-12-03,17,1236,Gold
CS2243,2015-02-23,14,969,Silver
CS2244,2015-02-06,21,1587,VIP
CS2245,2015-02-23,20,1406,VIP
CS2246,2015-03-09,23,1710,VIP
CS2247,2015-03-09,17,1138,Gold
CS2248,2015-01-15,16,1092,Gold
CS2249,2015-01-22,23,1635,VIP
CS2250,2015-03-07,18,1318,Gold
CS2251,2015-03-03,25,1745,VIP
CS2252,2015-02-10,31,2120,VIP
CS2253,2015-01-19,17,1262,Gold
CS2254,2014-12-05,21,1331,Gold
CS2255,2015-03-07,17,1222,Gold
CS2256,2015-02-09,19,1337,Gold
CS2257,2014-12-27,23,1757,VIP
CS2258,2014-10-02,18,1244,Gold
CS2259,2015-02-16,17,1245,Gold
CS2260,2015-02-03,18,1126,Gold
CS2261,2014-07-11,18,1183,Gold
CS2262,2014-11-22,18,1334,Gold
CS2263,2015-02-05,27,2019,VIP
CS2264,2015-02-02,21,1627,VIP
CS2265,2015-01-11,15,910,Silver
CS2266,2015-02-23,16,1043,Gold
CS2267,2015-01-11,17,1267,Gold
CS2268,2015-01-07,19,1470,VIP
CS2269,2015-03-10,26,1623,VIP
CS2270,2014-11-02,15,1121,Gold
CS2271,2015-03-09,23,1619,VIP
CS2272,2015-02-03,17,1144,Gold
CS2273,2015-01-05,25,1935,VIP
CS2274,2015-02-22,18,1124,Gold
CS2275,2015-02-14,15,1063,Gold
CS2276,2014-10-08,14,1071,Gold
CS2277,2014-07-06,24,1682,VIP
CS2278,2014-08-19,14,826,Silver
CS2279,2015-02-06,22,1546,VIP
CS2280,2014-12-25,24,1569,VIP
CS2281,2014-02-17,19,1498,VIP
CS2282,2015-01-09,21,1452,VIP
CS2283,2015-03-01,22,1552,VIP
CS2284,2014-12-01,29,2179,VIP
CS2285,2015-03-09,29,2022,VIP
CS2286,2014-02-26,15,1088,Gold
CS2287,2015-02-03,17,1170,Gold
CS2288,2015-02-09,19,1254,Gold
CS2289,2014-10-08,20,1311,Gold
CS2290,2015-03-13,26,1823,VIP
CS2291,2015-03-13,20,1424,VIP
CS2292,2014-11-05,23,1582,VIP
CS2293,2015-01-30,22,1513,VIP
CS2294,2015-03-04,22,1615,VIP
CS2295,2014-10-31,21,1450,VIP
CS2296,2015-02-13,25,1876,VIP
CS2297,2015-01-02,19,1447,VIP
CS2298,2015-02-05,21,1568,VIP
CS2299,2015-01-04,29,1982,VIP
CS2300,2014-12-23,23,1648,VIP
CS2301,2014-11-30,14,968,Silver
CS2302,2014-12-24,23,1585,VIP
CS2303,2015-01-20,24,1673,VIP
CS2304,2015-03-06,16,1214,Gold
CS2305,2015-02-24,24,1717,VIP
CS2306,2015-01-21,21,1454,VIP
CS2307,2013-12-23,16,1207,Gold
CS2308,2014-12-30,22,1542,VIP
CS2309,2015-01-29,22,1472,VIP
CS2310,2015-02-16,28,2035,VIP
CS2311,2015-01-03,18,1321,Gold
CS2312,2014-11-27,26,1769,VIP
CS2313,2015-03-06,22,1507,VIP
CS2314,2015-01-21,16,982,Silver
CS2315,2014-09-18,16,1022,Gold
CS2316,2015-03-13,33,2330,VIP
CS2317,2015-03-04,21,1403,VIP
CS2318,2014-11-22,17,1305,Gold
CS2319,2014-11-29,18,1253,Gold
CS2320,2015-01-24,19,1379,Gold
CS2321,2014-08-25,20,1560,VIP
CS2322,2015-02-10,18,1360,Gold
CS2323,2015-02-12,22,1661,VIP
CS2324,2015-02-15,13,898,Silver
CS2325,2015-01-11,18,1222,Gold
CS2326,2015-02-21,11,681,Silver
CS2327,2015-02-24,26,1841,VIP
CS2328,2015-02-20,27,1868,VIP
CS2329,2014-12-02,21,1531,VIP
CS2330,2014-10-17,19,1458,VIP
CS2331,2015-03-07,26,1831,VIP
CS2332,2014-06-02,16,909,Silver
CS2333,2015-03-02,24,1822,VIP
CS2334,2014-12-30,17,1202,Gold
CS2335,2014-07-26,18,1112,Gold
CS2336,2015-02-22,22,1678,VIP
CS2337,2015-03-11,21,1454,VIP
CS2338,2015-03-16,27,2073,VIP
CS2339,2015-01-07,13,862,Silver
CS2340,2015-01-24,21,1487,VIP
CS2341,2015-02-18,24,1668,VIP
CS2342,2015-01-14,17,1165,Gold
CS2343,2014-12-06,18,1330,Gold
CS2344,2015-01-17,23,1660,VIP
CS2345,2015-03-08,29,2051,VIP
CS2346,2015-02-04,28,1817,VIP
CS2347,2015-03-12,18,1267,Gold
CS2348,2014-10-25,25,1598,VIP
CS2349,2015-02-19,20,1421,VIP
CS2350,2015-02-26,23,1584,VIP
CS2351,2015-01-11,23,1679,VIP
CS2352,2014-10-06,20,1539,VIP
CS2353,2014-11-24,16,1114,Gold
CS2354,2015-03-04,23,1682,VIP
CS2355,2014-11-07,20,1458,VIP
CS2356,2014-08-31,20,1335,Gold
CS2357,2015-03-15,24,1753,VIP
CS2358,2014-07-21,15,1105,Gold
CS2359,2015-02-12,24,1770,VIP
CS2360,2015-02-06,13,881,Silver
CS2361,2014-12-16,30,2193,VIP
CS2362,2015-01-10,21,1505,VIP
CS2363,2015-02-26,24,1550,VIP
CS2364,2015-02-22,25,1866,VIP
CS2365,2014-12-29,15,994,Silver
CS2366,2015-02-28,18,1156,Gold
CS2367,2014-12-25,19,1208,Gold
CS2368,2015-03-09,27,1859,VIP
CS2369,2015-01-28,24,1736,VIP
CS2370,2015-03-06,21,1420,VIP
CS2371,2015-01-23,22,1455,VIP
CS2372,2015-02-24,22,1569,VIP
CS2373,2014-10-13,26,1728,VIP
CS2374,2014-10-26,20,1340,Gold
CS2375,2015-02-12,21,1627,VIP
CS2376,2014-08-21,10,656,Silver
CS2377,2015-01-12,24,1763,VIP
CS2378,2015-02-10,25,1680,VIP
CS2379,2015-01-28,16,1225,Gold
CS2380,2014-12-01,9,717,Silver
CS2381,2015-01-28,19,1292,Gold
CS2382,2014-11-13,17,1247,Gold
CS2383,2015-02-12,20,1227,Gold
CS2384,2015-01-31,21,1323,Gold
CS2385,2015-01-09,18,1299,Gold
CS2386,2014-11-29,21,1552,VIP
CS2387,2014-10-09,24,1758,VIP
CS2388,2015-02-13,21,1445,VIP
CS2389,2015-01-26,20,1613,VIP
CS2390,2014-08-24,10,736,Silver
CS2391,2015-02-16,25,1768,VIP
CS2392,2014-10-16,18,1288,Gold
CS2393,2015-02-28,20,1283,Gold
CS2394,2015-01-20,18,1378,Gold
CS2395,2014-10-07,22,1498,VIP
CS2396,2015-02-01,11,796,Silver
CS2397,2015-01-06,23,1513,VIP
CS2398,2015-01-03,18,1338,Gold
CS2399,2015-01-27,25,1777,VIP
CS2400,2015-01-27,16,1082,Gold
CS2401,2015-02-22,15,1010,Gold
CS2402,2014-12-23,13,1063,Gold
CS2403,2014-12-21,24,1640,VIP
CS2404,2014-12-14,23,1641,VIP
CS2405,2015-01-07,12,834,Silver
CS2406,2014-10-17,15,1052,Gold
CS2407,2015-02-16,25,1732,VIP
CS2408,2015-03-06,11,687,Silver
CS2409,2014-08-18,15,989,Silver
CS2410,2014-11-03,13,847,Silver
CS2411,2014-10-13,21,1527,VIP
CS2412,2015-02-16,16,1084,Gold
CS2413,2015-01-31,15,1074,Gold
CS2414,2015-01-09,19,1492,VIP
CS2415,2015-02-03,25,1821,VIP
CS2416,2015-03-11,20,1353,Gold
CS2417,2015-01-14,18,1235,Gold
CS2418,2015-02-01,15,951,Silver
CS2419,2015-01-13,22,1676,VIP
CS2420,2014-11-26,22,1470,VIP
CS2421,2014-11-30,28,2054,VIP
CS2422,2015-01-11,20,1435,VIP
CS2423,2015-03-11,20,1333,Gold
CS2424,2015-02-14,20,1536,VIP
CS2425,2015-03-06,23,1647,VIP
CS2426,2015-03-10,18,1288,Gold
CS2427,2015-03-15,15,1122,Gold
CS2428,2014-08-19,20,1446,VIP
CS2429,2014-10-31,25,1816,VIP
CS2430,2015-02-01,27,1756,VIP
CS2431,2014-11-08,14,981,Silver
CS2432,2015-02-13,19,1493,VIP
CS2433,2015-01-06,30,1928,VIP
CS2434,2015-02-05,26,1746,VIP
CS2435,2014-09-16,16,1056,Gold
CS2436,2015-02-24,22,1607,VIP
CS2437,2015-01-18,21,1611,VIP
CS2438,2015-02-13,22,1423,VIP
CS2439,2015-02-13,23,1618,VIP
CS2440,2014-10-16,11,809,Silver
CS2441,2015-02-18,23,1513,VIP
CS2442,2015-02-12,28,1869,VIP
CS2443,2015-03-06,19,1246,Gold
CS2444,2015-03-03,15,938,Silver
CS2445,2015-03-13,19,1135,Gold
CS2446,2014-08-13,10,701,Silver
CS2447,2014-08-13,17,1329,Gold
